27-Sep-06 18:00 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 18:00 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:28) 	 Entering NewDepartmentB4Action***
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:36) 	 Mapping : departmentNewEditForm
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:38) 	 Exiting NewDepartmentB4Action***
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 18:03 INFO 	 (NewDepartmentAction.java:37) 	 Entering NewDepartmentAction***
27-Sep-06 18:03 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 18:03 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 18:03 INFO 	 (DBConnection.java:87) 	 Entering prepareCall 
27-Sep-06 18:03 INFO 	 (DBConnection.java:94) 	 Exiting prepareCall
27-Sep-06 18:03 INFO 	 (DBConnection.java:131) 	 Entering executeCallableStatement
27-Sep-06 18:03 ERROR 	 (DBConnection.java:134) 	 org.postgresql.util.PSQLException: ERROR: duplicate key violates unique constraint "dept_tbl1_ckey"
27-Sep-06 18:03 INFO 	 (DBConnection.java:137) 	 Exiting executeCallableStatement
27-Sep-06 18:03 ERROR 	 (Operations.java:38) 	 SQLException occurred in addDepartment
27-Sep-06 18:03 ERROR 	 (Operations.java:39) 	 org.postgresql.util.PSQLException: ERROR: duplicate key violates unique constraint "dept_tbl1_ckey"
27-Sep-06 18:03 ERROR 	 (NewDepartmentAction.java:44) 	 An error occured in NewDepartmentAction
27-Sep-06 18:03 ERROR 	 (NewDepartmentAction.java:45) 	 org.postgresql.util.PSQLException: ERROR: duplicate key violates unique constraint "dept_tbl1_ckey"
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:28) 	 Entering NewDepartmentB4Action***
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:36) 	 Mapping : departmentNewEditForm
27-Sep-06 18:03 INFO 	 (NewDepartmentB4Action.java:38) 	 Exiting NewDepartmentB4Action***
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 18:03 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:09 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:09 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 18:09 INFO 	 (LogoutAction.java:51) 	 Entering LogoutAction now...
27-Sep-06 18:09 DEBUG 	 (LogoutAction.java:56) 	 httpSession id to be invalidated is: c0a80007231ceb2f027ebdd648b590509e921bd90864
27-Sep-06 18:09 DEBUG 	 (LogoutAction.java:58) 	 httpSession id  removed from Context c0a80007231ceb2f027ebdd648b590509e921bd90864
27-Sep-06 18:09 INFO 	 (SessionListener.java:54) 	 Session invalidation called.
27-Sep-06 18:09 INFO 	 (SessionListener.java:55) 	 Starting Http Session cleanup.
27-Sep-06 18:09 INFO 	 (SessionListener.java:65) 	 Time for which user '' stayed connected: 3891 seconds
27-Sep-06 18:09 INFO 	 (SessionListener.java:66) 	 Http session for user '' invalidated
27-Sep-06 18:09 INFO 	 (LogoutAction.java:65) 	 Exiting LogoutAction now...
27-Sep-06 18:09 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 18:09 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 18:10 INFO 	 (LoginB4Action.java:29) 	 Entering LoginB4Action***
27-Sep-06 18:10 INFO 	 (LoginB4Action.java:36) 	 Exiting LoginB4Action***
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:10 INFO 	 (NewDepartmentB4Action.java:28) 	 Entering NewDepartmentB4Action***
27-Sep-06 18:10 INFO 	 (NewDepartmentB4Action.java:36) 	 Mapping : departmentNewEditForm
27-Sep-06 18:10 INFO 	 (NewDepartmentB4Action.java:38) 	 Exiting NewDepartmentB4Action***
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 18:10 INFO 	 (NewDepartmentAction.java:37) 	 Entering NewDepartmentAction***
27-Sep-06 18:10 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 18:10 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 18:10 INFO 	 (DBConnection.java:87) 	 Entering prepareCall 
27-Sep-06 18:10 INFO 	 (DBConnection.java:94) 	 Exiting prepareCall
27-Sep-06 18:10 INFO 	 (DBConnection.java:131) 	 Entering executeCallableStatement
27-Sep-06 18:10 INFO 	 (DBConnection.java:137) 	 Exiting executeCallableStatement
27-Sep-06 18:10 DEBUG 	 (Operations.java:36) 	  New Department Number : 3
27-Sep-06 18:10 INFO 	 (NewDepartmentAction.java:61) 	 Exiting NewDepartmentAction***
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 18:10 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:11 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 18:11 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 18:11 INFO 	 (LogoutAction.java:51) 	 Entering LogoutAction now...
27-Sep-06 18:11 DEBUG 	 (LogoutAction.java:56) 	 httpSession id to be invalidated is: c0a80007231cd2d4ed1d9da943938375c49df21e70ef
27-Sep-06 18:11 DEBUG 	 (LogoutAction.java:58) 	 httpSession id  removed from Context c0a80007231cd2d4ed1d9da943938375c49df21e70ef
27-Sep-06 18:11 INFO 	 (SessionListener.java:54) 	 Session invalidation called.
27-Sep-06 18:11 INFO 	 (SessionListener.java:55) 	 Starting Http Session cleanup.
27-Sep-06 18:11 INFO 	 (SessionListener.java:65) 	 Time for which user '' stayed connected: 507 seconds
27-Sep-06 18:11 INFO 	 (SessionListener.java:66) 	 Http session for user '' invalidated
27-Sep-06 18:11 INFO 	 (LogoutAction.java:65) 	 Exiting LogoutAction now...
27-Sep-06 18:11 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 18:11 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 18:47 INFO 	 (SessionListener.java:54) 	 Session invalidation called.
27-Sep-06 18:47 INFO 	 (SessionListener.java:55) 	 Starting Http Session cleanup.
27-Sep-06 18:47 INFO 	 (SessionListener.java:68) 	 No attributes found in Http Session.
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:09 INFO 	 (LoginB4Action.java:29) 	 Entering LoginB4Action***
27-Sep-06 19:09 INFO 	 (LoginB4Action.java:36) 	 Exiting LoginB4Action***
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:09 INFO 	 (LoginB4Action.java:29) 	 Entering LoginB4Action***
27-Sep-06 19:09 INFO 	 (LoginB4Action.java:36) 	 Exiting LoginB4Action***
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:09 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:10 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:10 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:10 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:10 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 19:12 INFO 	 (LogoutAction.java:51) 	 Entering LogoutAction now...
27-Sep-06 19:12 DEBUG 	 (LogoutAction.java:56) 	 httpSession id to be invalidated is: c0a80007231cc5c47687298543e18059d0b55028d385
27-Sep-06 19:12 DEBUG 	 (LogoutAction.java:58) 	 httpSession id  removed from Context c0a80007231cc5c47687298543e18059d0b55028d385
27-Sep-06 19:12 INFO 	 (SessionListener.java:54) 	 Session invalidation called.
27-Sep-06 19:12 INFO 	 (SessionListener.java:55) 	 Starting Http Session cleanup.
27-Sep-06 19:12 INFO 	 (SessionListener.java:65) 	 Time for which user '' stayed connected: 184 seconds
27-Sep-06 19:12 INFO 	 (SessionListener.java:66) 	 Http session for user '' invalidated
27-Sep-06 19:12 INFO 	 (LogoutAction.java:65) 	 Exiting LogoutAction now...
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:12 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:12 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:12 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:12 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:12 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:12 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:12 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:12 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:14 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:14 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:14 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:14 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:14 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:14 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:14 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:14 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:14 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:14 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:14 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:15 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:15 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:15 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:15 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:15 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:15 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:15 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:15 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:15 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:15 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:15 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:18 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:18 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:18 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:18 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:18 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:18 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:18 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:18 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:18 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:18 ERROR 	 (GeneralActionServlet.java:66) 	 javax.servlet.ServletException: Invalid indexed property 'radSelect[<%=index%>]'
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:20 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:20 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:20 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:20 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:20 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:20 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:20 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 19:20 INFO 	 (LogoutAction.java:51) 	 Entering LogoutAction now...
27-Sep-06 19:20 DEBUG 	 (LogoutAction.java:56) 	 httpSession id to be invalidated is: c0a80007231c12d1bc3fad6f402e84f0c06c3e6766e8
27-Sep-06 19:20 DEBUG 	 (LogoutAction.java:58) 	 httpSession id  removed from Context c0a80007231c12d1bc3fad6f402e84f0c06c3e6766e8
27-Sep-06 19:20 INFO 	 (SessionListener.java:54) 	 Session invalidation called.
27-Sep-06 19:20 INFO 	 (SessionListener.java:55) 	 Starting Http Session cleanup.
27-Sep-06 19:20 INFO 	 (SessionListener.java:65) 	 Time for which user '' stayed connected: 8196 seconds
27-Sep-06 19:20 INFO 	 (SessionListener.java:66) 	 Http session for user '' invalidated
27-Sep-06 19:20 INFO 	 (LogoutAction.java:65) 	 Exiting LogoutAction now...
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/logoutAction.do
27-Sep-06 19:20 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:27 INFO 	 (LoginB4Action.java:29) 	 Entering LoginB4Action***
27-Sep-06 19:27 INFO 	 (LoginB4Action.java:36) 	 Exiting LoginB4Action***
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginB4Action.do
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/loginAction.do
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:27 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:27 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:27 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:27 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:27 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:27 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:27 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:27 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:27 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:27 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 19:28 INFO 	 (NewDepartmentB4Action.java:28) 	 Entering NewDepartmentB4Action***
27-Sep-06 19:28 INFO 	 (NewDepartmentB4Action.java:36) 	 Mapping : departmentNewEditForm
27-Sep-06 19:28 INFO 	 (NewDepartmentB4Action.java:38) 	 Exiting NewDepartmentB4Action***
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/newDepartmentB4Action.do
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:62) 	 Normal Execution of Process Method of GeneralActionServlet After super.process
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/newDepartmentAction.do
27-Sep-06 19:28 INFO 	 (NewDepartmentAction.java:37) 	 Entering NewDepartmentAction***
27-Sep-06 19:28 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:28 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:28 INFO 	 (DBConnection.java:87) 	 Entering prepareCall 
27-Sep-06 19:28 INFO 	 (DBConnection.java:94) 	 Exiting prepareCall
27-Sep-06 19:28 INFO 	 (DBConnection.java:131) 	 Entering executeCallableStatement
27-Sep-06 19:28 INFO 	 (DBConnection.java:137) 	 Exiting executeCallableStatement
27-Sep-06 19:28 DEBUG 	 (Operations.java:39) 	  New Department Number : 4
27-Sep-06 19:28 INFO 	 (NewDepartmentAction.java:61) 	 Exiting NewDepartmentAction***
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:58) 	 Normal Execution of Process Method of GeneralActionServlet Before super.process
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:59) 	  Request URI before super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
27-Sep-06 19:28 INFO 	 (DepartmentListAction.java:33) 	 Entering DepartmentListAction***
27-Sep-06 19:28 INFO 	 (DBConnection.java:22) 	 Inside DBConnection Contructor
27-Sep-06 19:28 INFO 	 (DBConnection.java:31) 	 Exiting DBConnection Contructor
27-Sep-06 19:28 INFO 	 (DBConnection.java:38) 	 Entering executeQuery
27-Sep-06 19:28 INFO 	 (DBConnection.java:46) 	 Exiting executeQuery
27-Sep-06 19:28 INFO 	 (DepartmentListAction.java:51) 	 Mapping : departmentListForm
27-Sep-06 19:28 INFO 	 (DepartmentListAction.java:56) 	 Exiting DepartmentListAction***
27-Sep-06 19:28 INFO 	 (GeneralActionServlet.java:61) 	  Request URI after super.process/dimsWorkSpace-dims-context-root/departmentListAction.do
